sample_id,9.997515 ,9.991645 ,9.985775 ,9.979905 ,9.974035 ,9.968165 ,9.962295 ,9.956425 ,9.950555 ,9.944685 ,9.938805 ,9.932935 ,9.927065 ,9.921195 ,9.915325 ,9.909455 ,9.903585 ,9.897715 ,9.891845 ,9.885975 ,9.880105 ,9.874235 ,9.868365 ,9.862495 ,9.856625 ,9.850755 ,9.844885 ,9.839015 ,9.833145 ,9.827275 ,9.821405 ,9.815525 ,9.809655 ,9.803785 ,9.797915 ,9.792045 ,9.786175 ,9.780305 ,9.774435 ,9.768565 ,9.762695 ,9.756825 ,9.750955 ,9.745085 ,9.739215 ,9.733345 ,9.727475 ,9.721605 ,9.715735 ,9.709865 ,9.703995 ,9.698125 ,9.692245 ,9.686375 ,9.680505 ,9.674635 ,9.668765 ,9.662895 ,9.657025 ,9.651155 ,9.645285 ,9.639415 ,9.633545 ,9.627675 ,9.621805 ,9.615935 ,9.610065 ,9.604195 ,9.598325 ,9.592455 ,9.586585 ,9.580715 ,9.574845 ,9.568965 ,9.563095 ,9.557225 ,9.551355 ,9.545485 ,9.539615 ,9.533745 ,9.527875 ,9.522005 ,9.516135 ,9.510265 ,9.504395 ,9.498525 ,9.492655 ,9.486785 ,9.480915 ,9.475045 ,9.469175 ,9.463305 ,9.457435 ,9.451565 ,9.445695 ,9.439815 ,9.433945 ,9.428075 ,9.422205 ,9.416335 ,9.410465 ,9.404595 ,9.398725 ,9.392855 ,9.386985 ,9.381115 ,9.375245 ,9.369375 ,9.363505 ,9.357635 ,9.351765 ,9.345895 ,9.340025 ,9.334155 ,9.328285 ,9.322415 ,9.316535 ,9.310665 ,9.304795 ,9.298925 ,9.293055 ,9.287185 ,9.281315 ,9.275445 ,9.269575 ,9.263705 ,9.257835 ,9.251965 ,9.246095 ,9.240225 ,9.234355 ,9.228485 ,9.222615 ,9.216745 ,9.210875 ,9.205005 ,9.199135 ,9.193255 ,9.187385 ,9.181515 ,9.175645 ,9.169775 ,9.163905 ,9.158035 ,9.152165 ,9.146295 ,9.140425 ,9.134555 ,9.128685 ,9.122815 ,9.116945 ,9.111075 ,9.105205 ,9.099335 ,9.093465 ,9.087595 ,9.081725 ,9.075855 ,9.069975 ,9.064105 ,9.058235 ,9.052365 ,9.046495 ,9.040625 ,9.034755 ,9.028885 ,9.023015 ,9.017145 ,9.011275 ,9.005405 ,8.999535 ,8.993665 ,8.987795 ,8.981925 ,8.976055 ,8.970185 ,8.964315 ,8.958445 ,8.952575  ,8.946705 ,8.940825 ,8.934955 ,8.929085 ,8.923215 ,8.917345 ,8.911475 ,8.905605 ,8.899735 ,8.893865 ,8.887995 ,8.882125 ,8.876255 ,8.870385 ,8.864515  ,8.858645 ,8.852775  ,8.846905 ,8.841035 ,8.835165 ,8.829295 ,8.823425 ,8.817545 ,8.811675 ,8.805805 ,8.799935 ,8.794065  ,8.788195 ,8.782325 ,8.776455 ,8.770585 ,8.764715 ,8.758845 ,8.752975 ,8.747105 ,8.741235 ,8.735365 ,8.729495 ,8.723625 ,8.717755  ,8.711885  ,8.706015 ,8.700145 ,8.694265 ,8.688395 ,8.682525 ,8.676655 ,8.670785 ,8.664915 ,8.659045 ,8.653175 ,8.647305 ,8.641435 ,8.635565 ,8.629695 ,8.623825 ,8.617955 ,8.612085  ,8.606215 ,8.600345  ,8.594475  ,8.588605  ,8.582735 ,8.576865 ,8.570985 ,8.565115 ,8.559245 ,8.553375 ,8.547505 ,8.541635 ,8.535765 ,8.529895 ,8.524025 ,8.518155  ,8.512285 ,8.506415 ,8.500545 ,8.494675 ,8.488805 ,8.482935 ,8.477065 ,8.471195 ,8.465325 ,8.459455 ,8.453585 ,8.447715 ,8.441835 ,8.435965 ,8.430095 ,8.424225 ,8.418355 ,8.412485 ,8.406615 ,8.400745 ,8.394875 ,8.389005 ,8.383135 ,8.377265 ,8.371395 ,8.365525 ,8.359655 ,8.353785 ,8.347915 ,8.342045 ,8.336175 ,8.330305 ,8.324435 ,8.318555 ,8.312685 ,8.306815 ,8.300945 ,8.295075 ,8.289205 ,8.283335 ,8.277465 ,8.271595 ,8.265725 ,8.259855 ,8.253985 ,8.248115 ,8.242245 ,8.236375 ,8.230505 ,8.224635 ,8.218765 ,8.212895 ,8.207025 ,8.201155 ,8.195275 ,8.189405 ,8.183535 ,8.177665 ,8.171795 ,8.165925 ,8.160055 ,8.154185 ,8.148315 ,8.142445 ,8.136575 ,8.130705 ,8.124835 ,8.118965 ,8.113095 ,8.107225 ,8.101355 ,8.095485 ,8.089615 ,8.083745 ,8.077875 ,8.071995 ,8.066125 ,8.060255 ,8.054385 ,8.048515 ,8.042645 ,8.036775 ,8.030905 ,8.025035 ,8.019165 ,8.013295 ,8.007425 ,8.001555 ,7.995685 ,7.989815 ,7.983945 ,7.978075 ,7.972205 ,7.966335 ,7.960465 ,7.954595 ,7.948715 ,7.942845 ,7.936975 ,7.931105 ,7.925235 ,7.919365 ,7.913495 ,7.907625 ,7.901755 ,7.895885 ,7.890015 ,7.884145 ,7.878275 ,7.872405 ,7.866535 ,7.860665 ,7.854795 ,7.848925 ,7.843055 ,7.837185 ,7.831315 ,7.825445 ,7.819565 ,7.813695 ,7.807825 ,7.801955 ,7.796085 ,7.790215 ,7.784345 ,7.778475 ,7.772605 ,7.766735 ,7.760865 ,7.754995 ,7.749125 ,7.743255 ,7.737385 ,7.731515 ,7.725645 ,7.719775 ,7.713905 ,7.708035 ,7.702165 ,7.696285 ,7.690415 ,7.684545 ,7.678675,7.672805 ,7.666935 ,7.661065,7.655195 ,7.649325,7.643455 ,7.637585 ,7.631715,7.625845 ,7.619975 ,7.614105 ,7.608235 ,7.602365,7.596495,7.590625 ,7.584755,7.578885 ,7.573005,7.567135 ,7.561265 ,7.555395 ,7.549525 ,7.543655,7.537785 ,7.531915 ,7.526045 ,7.520175 ,7.514305 ,7.508435 ,7.502565 ,7.496695 ,7.490825 ,7.484955 ,7.479085 ,7.473215 ,7.467345 ,7.461475 ,7.455605 ,7.449725 ,7.443855 ,7.437985 ,7.432115 ,7.426245 ,7.420375 ,7.414505 ,7.408635 ,7.402765 ,7.396895 ,7.391025 ,7.385155 ,7.379285 ,7.373415 ,7.367545 ,7.361675 ,7.355805 ,7.349935 ,7.344065 ,7.338195 ,7.332325 ,7.326455 ,7.320575 ,7.314705 ,7.308835 ,7.302965 ,7.297095 ,7.291225 ,7.285355 ,7.279485 ,7.273615 ,7.267745,7.261875 ,7.256005,7.250135,7.244265,7.238395,7.232525 ,7.226655 ,7.220785 ,7.214915 ,7.209045,7.203175 ,7.197295 ,7.191425,7.185555,7.179685 ,7.173815 ,7.167945 ,7.162075 ,7.156205 ,7.150335 ,7.144465 ,7.138595 ,7.132725 ,7.126855,7.120985 ,7.115115 ,7.109245 ,7.103375 ,7.097505 ,7.091635 ,7.085765 ,7.079895 ,7.074015 ,7.068145 ,7.062275,7.056405 ,7.050535 ,7.044665 ,7.038795 ,7.032925 ,7.027055 ,7.021185 ,7.015315 ,7.009445 ,7.003575 ,6.997705 ,6.991835 ,6.985965 ,6.980095 ,6.974225 ,6.968355 ,6.962485 ,6.956615 ,6.950735 ,6.944865 ,6.938995 ,6.933125 ,6.927255 ,6.921385 ,6.915515 ,6.909645 ,6.903775 ,6.897905 ,6.892035 ,6.886165 ,6.880295 ,6.874425 ,6.868555 ,6.862685 ,6.856815 ,6.850945 ,6.845075 ,6.839205 ,6.833335 ,6.827465,6.821585 ,6.815715,6.809845,6.803975,6.798105,6.792235,6.786365 ,6.780495 ,6.774625 ,6.768755,6.762885 ,6.757015,6.751145 ,6.745275 ,6.739405 ,6.733535 ,6.727665 ,6.721795 ,6.715925 ,6.710055 ,6.704185 ,6.698305 ,6.692435,6.686565,6.680695,6.674825 ,6.668955 ,6.663085 ,6.657215 ,6.651345 ,6.645475 ,6.639605 ,6.633735 ,6.627865 ,6.621995 ,6.616125 ,6.610255 ,6.604385 ,6.598515 ,6.592645 ,6.586775 ,6.580905 ,6.575025 ,6.569155 ,6.563285 ,6.557415 ,6.551545 ,6.545675 ,6.539805 ,6.533935 ,6.528065 ,6.522195 ,6.516325 ,6.510455 ,6.504585 ,6.498715 ,6.492845 ,6.486975 ,6.481105 ,6.475235 ,6.469365 ,6.463495 ,6.457625 ,6.451745 ,6.445875 ,6.440005 ,6.434135 ,6.428265 ,6.422395 ,6.416525 ,6.410655 ,6.404785 ,6.398915 ,6.393045 ,6.387175 ,6.381305 ,6.375435 ,6.369565 ,6.363695 ,6.357825 ,6.351955 ,6.346085 ,6.340215 ,6.334345 ,6.328475 ,6.322595 ,6.316725 ,6.310855 ,6.304985 ,6.299115 ,6.293245 ,6.287375 ,6.281505 ,6.275635 ,6.269765 ,6.263895 ,6.258025 ,6.252155 ,6.246285 ,6.240415 ,6.234545 ,6.228675 ,6.222805 ,6.216935 ,6.211065 ,6.205195 ,6.199315 ,6.193445 ,6.187575 ,6.181705 ,6.175835 ,6.169965 ,6.164095 ,6.158225 ,6.152355 ,6.146485 ,6.140615 ,6.134745 ,6.128875 ,6.123005 ,6.117135 ,6.111265 ,6.105395 ,6.099525 ,6.093655 ,6.087785 ,6.081915 ,6.076035 ,6.070165 ,6.064295 ,6.058425 ,6.052555 ,6.046685 ,6.040815 ,6.034945 ,6.029075 ,6.023205 ,6.017335 ,6.011465 ,6.005595 ,4.496885 ,4.491015 ,4.485145  ,4.479275  ,4.473405  ,4.467535  ,4.461665 ,4.455785  ,4.449915 ,4.444045 ,4.438175 ,4.432305 ,4.426435 ,4.420565   ,4.414695 ,4.408825   ,4.402955   ,4.397085 ,4.391215  ,4.385345   ,4.379475 ,4.373605   ,4.367735  ,4.361865 ,4.355995 ,4.350125 ,4.344255  ,4.338385  ,4.332515  ,4.326635  ,4.320765  ,4.314895  ,4.309025  ,4.303155 ,4.297285 ,4.291415 ,4.285545 ,4.279675 ,4.273805 ,4.267935  ,4.262065 ,4.256195 ,4.250325 ,4.244455  ,4.238585  ,4.232715  ,4.226845 ,4.220975  ,4.215105 ,4.209235 ,4.203355 ,4.197485 ,4.191615 ,4.185745 ,4.179875  ,4.174005  ,4.168135 ,4.162265 ,4.156395 ,4.150525 ,4.144655 ,4.138785 ,4.132915  ,4.127045 ,4.121175  ,4.115305  ,4.109435  ,4.103565  ,4.097695  ,4.091825  ,4.085955  ,4.080075  ,4.074205  ,4.068335  ,4.062465  ,4.056595 ,4.050725 ,4.044855  ,4.038985  ,4.033115  ,4.027245  ,4.021375  ,4.015505  ,4.009635 ,4.003765 ,3.997895 ,3.992025 ,3.986155 ,3.980285 ,3.974415  ,3.968545  ,3.962675  ,3.956795  ,3.950925  ,3.945055  ,3.939185  ,3.933315  ,3.927445  ,3.921575  ,3.915705  ,3.909835  ,3.903965  ,3.898095  ,3.892225 ,3.886355 ,3.880485,3.874615,3.868745 ,3.862875 ,3.857005 ,3.851135,3.845265,3.839395,3.833515 ,3.827645 ,3.821775 ,3.815905 ,3.810035 ,3.804165 ,3.798295 ,3.792425 ,3.786555 ,3.780685  ,3.774815,3.768945 ,3.763075 ,3.757205 ,3.751335 ,3.745465 ,3.739595,3.733725 ,3.727855 ,3.721985 ,3.716115 ,3.710245 ,3.704365 ,3.698495,3.692625 ,3.686755 ,3.680885 ,3.675015,3.669145 ,3.663275,3.657405,3.651535,3.645665,3.639795,3.633925,3.628055,3.622185,3.616315  ,3.610445  ,3.604575  ,3.598705  ,3.592835  ,3.586965  ,3.581085  ,3.575215  ,3.569345  ,3.563475  ,3.557605  ,3.551735 ,3.545865,3.539995 ,3.534125 ,3.528255 ,3.522385 ,3.516515  ,3.510645  ,3.504775 ,3.498905 ,3.493035  ,3.487165  ,3.481295  ,3.475425  ,3.469555  ,3.463685 ,3.457805 ,3.451935 ,3.446065 ,3.440195 ,3.434325 ,3.428455 ,3.422585 ,3.416715 ,3.410845 ,3.404975 ,3.399105 ,3.393235 ,3.387365 ,3.381495 ,3.375625 ,3.369755 ,3.363885  ,3.358015  ,3.352145  ,3.346275  ,3.340405  ,3.334525  ,3.328655  ,3.322785  ,3.316915  ,3.311045  ,3.305175  ,3.299305  ,3.293435 ,3.287565 ,3.281695 ,3.275825  ,3.269955  ,3.264085 ,3.258215  ,3.252345  ,3.246475  ,3.240605 ,3.234735 ,3.228865,3.222995 ,3.217125 ,3.211255 ,3.205375 ,3.199505 ,3.193635 ,3.187765 ,3.181895 ,3.176025 ,3.170155,3.164285  ,3.158415  ,3.152545  ,3.146675  ,3.140805  ,3.134935  ,3.129065  ,3.123195  ,3.117325  ,3.111455 ,3.105585 ,3.099715 ,3.093845 ,3.087975 ,3.082095  ,3.076225  ,3.070355 ,3.064485 ,3.058615 ,3.052745 ,3.046875 ,3.041005 ,3.035135  ,3.029265  ,3.023395  ,3.017525  ,3.011655  ,3.005785  ,2.999915  ,2.994045  ,2.988175  ,2.982305  ,2.976435  ,2.970565  ,2.964695 ,2.958815 ,2.952945 ,2.947075 ,2.941205 ,2.935335 ,2.929465 ,2.923595 ,2.917725 ,2.911855 ,2.905985 ,2.900115 ,2.894245 ,2.888375 ,2.882505 ,2.876635 ,2.870765 ,2.864895 ,2.859025 ,2.853155 ,2.847285 ,2.841415 ,2.835535 ,2.829665 ,2.823795 ,2.817925 ,2.812055  ,2.806185 ,2.800315  ,2.794445  ,2.788575 ,2.782705 ,2.776835  ,2.770965  ,2.765095  ,2.759225 ,2.753355  ,2.747485  ,2.741615  ,2.735745  ,2.729875  ,2.724005  ,2.718135  ,2.712265  ,2.706385  ,2.700515  ,2.694645 ,2.688775  ,2.682905  ,2.677035 ,2.671165 ,2.665295 ,2.659425  ,2.653555  ,2.647685  ,2.641815 ,2.635945 ,2.630075 ,2.624205 ,2.618335 ,2.612465 ,2.606595 ,2.600725 ,2.594855 ,2.588985 ,2.583105 ,2.577235 ,2.571365 ,2.565495 ,2.559625 ,2.553755 ,2.547885 ,2.542015 ,2.536145 ,2.530275 ,2.524405 ,2.518535  ,2.512665  ,2.506795 ,2.500925 ,2.495055 ,2.489185 ,2.483315  ,2.477445 ,2.471575 ,2.465705 ,2.459825 ,2.453955  ,2.448085  ,2.442215  ,2.436345  ,2.430475  ,2.424605  ,2.418735  ,2.412865  ,2.406995  ,2.401125  ,2.395255  ,2.389385  ,2.383515  ,2.377645  ,2.371775  ,2.365905  ,2.360035  ,2.354165  ,2.348295  ,2.342425  ,2.336545  ,2.330675  ,2.324805  ,2.318935  ,2.313065  ,2.307195  ,2.301325  ,2.295455  ,2.289585  ,2.283715  ,2.277845  ,2.271975  ,2.266105  ,2.260235  ,2.254365  ,2.248495  ,2.242625  ,2.236755  ,2.230885  ,2.225015  ,2.219145  ,2.213275  ,2.207395  ,2.201525  ,2.195655  ,2.189785  ,2.183915  ,2.178045  ,2.172175  ,2.166305 ,2.160435 ,2.154565 ,2.148695 ,2.142825 ,2.136955  ,2.131085  ,2.125215  ,2.119345  ,2.113475 ,2.107605,2.101735,2.095865,2.089995,2.084115  ,2.078245  ,2.072375  ,2.066505  ,2.060635  ,2.054765,2.048895,2.043025,2.037155,2.031285,2.025415 ,2.019545 ,2.013675 ,2.007805 ,2.001935 ,1.996065,1.990195,1.984325 ,1.978455 ,1.972585 ,1.966715 ,1.960835,1.954965,1.949095  ,1.943225  ,1.937355  ,1.931485  ,1.925615  ,1.919745  ,1.913875  ,1.908005  ,1.902135  ,1.896265  ,1.890395  ,1.884525  ,1.878655  ,1.872785  ,1.866915  ,1.861045  ,1.855175  ,1.849305  ,1.843435 ,1.837555 ,1.831685 ,1.825815 ,1.819945 ,1.814075 ,1.808205 ,1.802335 ,1.796465 ,1.790595 ,1.784725 ,1.778855 ,1.772985 ,1.767115 ,1.761245 ,1.755375 ,1.749505 ,1.743635 ,1.737765 ,1.731895 ,1.726025 ,1.720155 ,1.714285  ,1.708405  ,1.702535  ,1.696665  ,1.690795  ,1.684925  ,1.679055  ,1.673185  ,1.667315  ,1.661445  ,1.655575 ,1.649705  ,1.643835 ,1.637965  ,1.632095  ,1.626225 ,1.620355 ,1.614485 ,1.608615 ,1.602745 ,1.596875 ,1.591005  ,1.585125  ,1.579255  ,1.573385  ,1.567515  ,1.561645  ,1.555775  ,1.549905  ,1.544035  ,1.538165  ,1.532295  ,1.526425  ,1.520555  ,1.514685 ,1.508815  ,1.502945  ,1.497075 ,1.491205  ,1.485335 ,1.479465 ,1.473595  ,1.467725  ,1.461845  ,1.455975  ,1.450105  ,1.444235  ,1.438365  ,1.432495  ,1.426625  ,1.420755  ,1.414885  ,1.409015  ,1.403145  ,1.397275  ,1.391405  ,1.385535  ,1.379665  ,1.373795  ,1.367925  ,1.362055  ,1.356185  ,1.350315  ,1.344445  ,1.338565  ,1.332695  ,1.326825  ,1.320955  ,1.315085 ,1.309215 ,1.303345 ,1.297475 ,1.291605 ,1.285735 ,1.279865 ,1.273995 ,1.268125 ,1.262255 ,1.256385 ,1.250515 ,1.244645 ,1.238775 ,1.232905 ,1.227035 ,1.221165 ,1.215295 ,1.209415,1.203545,1.197675,1.191805,1.185935,1.180065,1.174195,1.168325  ,1.162455  ,1.156585  ,1.150715  ,1.144845  ,1.138975  ,1.133105  ,1.127235  ,1.121365  ,1.115495  ,1.109625  ,1.103755  ,1.097885  ,1.092015 ,1.086135 ,1.080265 ,1.074395 ,1.068525 ,1.062655 ,1.056785 ,1.050915 ,1.045045 ,1.039175 ,1.033305 ,1.027435  ,1.021565  ,1.015695  ,1.009825  ,1.003955  ,0.998085  ,0.992215  ,0.986345  ,0.980475  ,0.974605  ,0.968735  ,0.962855  ,0.956985  ,0.951115 ,0.945245,0.939375,0.933505,0.927635,0.921765,0.915895,0.910025,0.904155,0.898285 ,0.892415  ,0.886545 ,0.880675 ,0.874805 ,0.868935 ,0.863065 ,0.857195 ,0.851325 ,0.845455 ,0.839575 ,0.833705 ,0.827835 ,0.821965 ,0.816095 ,0.810225 ,0.804355 ,0.798485,0.792615,0.786745  ,0.780875  ,0.775005  ,0.769135  ,0.763265 ,0.757395 ,0.751525 ,0.745655 ,0.739785 ,0.733915 ,0.728045 ,0.722175 ,0.716305 ,0.710425 ,0.704555 ,0.698685 ,0.692815 ,0.686945 ,0.681075 ,0.675205 ,0.669335 ,0.663465 ,0.657595 ,0.651725 ,0.645855 ,0.639985 ,0.634115 ,0.628245 ,0.622375 ,0.616505 ,0.610635 ,0.604765 ,0.598895 ,0.593025 ,0.587145 ,0.581275 ,0.575405 ,0.569535 ,0.563665 ,0.557795 ,0.551925 ,0.546055 ,0.540185 ,0.534315 ,0.528445 ,0.522575 ,0.516705 ,0.510835 ,0.504965 ,0.499095 ,0.493225 ,0.487355 ,0.481485 ,0.475615 ,0.469745 ,0.463865 ,0.457995 ,0.452125 ,0.446255 ,0.440385 ,0.434515 ,0.428645 ,0.422775 ,0.416905 ,0.411035 ,0.405165 ,0.399295 ,0.393425 ,0.387555 ,0.381685 ,0.375815 ,0.369945 ,0.364075 ,0.358205 ,0.352335 ,0.346465 ,0.340585 ,0.334715 ,0.328845 ,0.322975 ,0.317105 ,0.311235 ,0.305365 ,0.299495 ,0.293625 ,0.287755 ,0.281885 ,0.276015 ,0.270145 ,0.264275 ,0.258405 ,0.252535 ,0.246665 ,0.240795 ,0.234925 ,0.229055 ,0.223185 ,0.217315 ,0.211435 ,0.205565 ,0.199695 ,0.193825 ,0.187955 ,0.182085 ,0.176215 ,0.170345 ,0.164475 ,0.158605 ,0.152735 ,0.146865 ,0.140995 ,0.135125 ,0.129255 ,0.123385 ,0.117515 ,0.111645 ,0.105775 ,0.099905 ,0.094035 ,0.088155 ,0.082285 ,0.076415 ,0.070545 ,0.064675 ,0.058805 ,0.052935 ,0.047065 ,0.041195 ,0.035325 ,0.029455 ,0.023585 ,0.017715 ,0.011845 ,0.005975 ,0.000105  ,-0.005765,-0.011635,-0.017505,-0.023375,-0.029245,-0.035125,-0.040995,-0.046865,classification
